timestamp,open,high,low,close,volume
2025-09-19 09:32:06,46729.04,47962.35,46569.06,47748.01,1515294.49
2025-09-20 09:32:06,47086.4,48115.18,46951.7,48015.86,7977717.62
2025-09-21 09:32:06,48060.2,48323.89,47560.8,47795.85,5065601.51
2025-09-22 09:32:06,47575.27,47850.2,47531.01,47760.43,2582025.17
2025-09-23 09:32:06,46275.93,47755.62,45766.25,47340.53,2563695.95
2025-09-24 09:32:06,46551.21,46895.03,46460.39,46832.07,10812053.56
2025-09-25 09:32:06,45804.94,45833.51,45343.41,45490.33,5261879.95
2025-09-26 09:32:06,44774.82,45085.5,44215.3,45028.31,3591260.95
2025-09-27 09:32:06,44382.0,45302.05,44123.96,45211.27,1990684.38
2025-09-28 09:32:06,47208.57,47651.39,46625.77,46649.87,2360165.17
2025-09-29 09:32:06,44335.18,44776.02,43715.66,44611.07,1086636.92
2025-09-30 09:32:06,42452.86,43764.34,42347.2,43306.23,453627.4
2025-10-01 09:32:06,44954.6,45041.44,44244.01,44510.83,936249.17
2025-10-02 09:32:06,44742.61,45698.44,44533.67,44973.87,1402970.97
2025-10-03 09:32:06,44340.45,44395.53,43812.89,43975.45,6479234.22
2025-10-04 09:32:06,45882.14,45885.17,44840.17,44971.35,1842821.11
2025-10-05 09:32:06,46222.87,46802.99,45771.34,46393.45,4827280.16
2025-10-06 09:32:06,47513.92,47958.22,47359.26,47484.67,1370801.65
2025-10-07 09:32:06,49326.6,49812.13,49317.14,49573.85,6588162.27
2025-10-08 09:32:06,48893.95,50120.37,48500.16,50032.4,6691535.11
2025-10-09 09:32:06,49177.3,50333.92,48963.79,50012.24,6049779.78
2025-10-10 09:32:06,53471.01,53533.27,50822.36,51262.64,3179782.17
2025-10-11 09:32:06,52287.07,52410.47,51844.2,52062.8,1937361.56
2025-10-12 09:32:06,51472.32,51780.28,50430.28,50704.92,941637.31
2025-10-13 09:32:06,50340.39,50469.57,49462.22,49787.79,4784040.93
2025-10-14 09:32:06,49673.65,50438.3,49587.49,50350.98,2771222.55
2025-10-15 09:32:06,49258.54,49311.13,48478.35,48514.37,4726865.06
2025-10-16 09:32:06,49446.34,49957.69,49095.45,49169.42,1946173.04
2025-10-17 09:32:06,50792.59,50795.58,50119.41,50146.39,725262.49
2025-10-18 09:32:06,49010.35,49650.9,48969.71,49402.5,1739814.04
2025-10-19 09:32:06,51548.58,52309.9,51278.45,51675.26,1276996.6
2025-10-20 09:32:06,51447.15,51686.86,50761.9,51673.63,9486446.62
2025-10-21 09:32:06,53610.22,54166.67,52408.93,52632.26,904620.27
2025-10-22 09:32:06,51152.74,51294.59,50824.96,50855.85,6366161.58
2025-10-23 09:32:06,48914.97,50376.17,48408.03,49915.2,8113759.77
2025-10-24 09:32:06,48830.13,50420.85,48646.46,49998.9,5916958.11
2025-10-25 09:32:06,50147.51,51476.24,50064.95,51435.71,3260092.27
2025-10-26 09:32:06,49442.64,50174.48,48705.46,49358.69,7398177.75
2025-10-27 09:32:06,48943.25,49384.87,48369.08,48801.72,5721155.08
2025-10-28 09:32:06,50421.0,50778.76,50372.31,50500.27,4421752.42
2025-10-29 09:32:06,51549.6,51840.27,50894.26,50909.68,1280482.13
2025-10-30 09:32:06,51269.6,52293.77,50444.83,51143.42,4294020.19
2025-10-31 09:32:06,53990.25,54415.9,52752.01,53191.12,3690168.27
2025-11-01 09:32:06,52560.82,52717.96,52277.67,52551.41,5665471.73
2025-11-02 09:32:06,52261.33,52517.73,51633.71,52471.48,708791.84
2025-11-03 09:32:06,54403.16,54864.59,54136.18,54616.92,1123535.58
2025-11-04 09:32:06,54217.96,54390.06,53605.34,54234.93,2683885.77
2025-11-05 09:32:06,54184.83,54596.3,53893.14,54569.05,2986184.62
2025-11-06 09:32:06,53912.04,53979.88,53521.81,53611.92,893275.31
2025-11-07 09:32:06,55792.28,55952.78,55642.78,55839.77,3500849.9
2025-11-08 09:32:06,59440.99,59500.65,57641.79,57801.26,2156859.62
2025-11-09 09:32:06,57981.73,59495.57,57917.97,59263.87,1498010.91
2025-11-10 09:32:06,57525.11,57731.01,57375.89,57562.33,1514587.12
2025-11-11 09:32:06,59465.66,59665.09,56813.11,57638.02,4064213.59
2025-11-12 09:32:06,60171.57,61118.15,59385.37,59453.51,1865636.3
2025-11-13 09:32:06,59916.99,61069.3,59815.89,60720.58,5901296.35
2025-11-14 09:32:06,58553.98,59764.39,58265.62,59033.66,4712139.95
2025-11-15 09:32:06,55589.47,57063.5,55103.01,56964.97,1186909.55
2025-11-16 09:32:06,58734.43,59401.71,58572.74,58699.77,4528657.01
2025-11-17 09:32:06,59455.09,59499.95,58847.08,59304.8,2626591.76
2025-11-18 09:32:06,60259.58,61586.25,60109.61,61478.6,641767.89
2025-11-19 09:32:06,62926.91,63460.59,61195.52,62136.83,2859953.35
2025-11-20 09:32:06,65734.42,66023.54,65382.24,65779.42,5080620.88
2025-11-21 09:32:06,68998.46,69705.31,68870.9,69575.94,2078732.71
2025-11-22 09:32:06,65652.56,68934.84,65490.06,68560.2,9824204.28
2025-11-23 09:32:06,71489.06,71947.61,70347.73,70635.22,1047054.97
2025-11-24 09:32:06,70348.29,70821.17,69679.23,70131.35,1136979.42
2025-11-25 09:32:06,70376.75,71553.65,69843.72,71161.55,957887.26
2025-11-26 09:32:06,73344.37,73355.64,71704.44,71948.03,1418275.18
2025-11-27 09:32:06,71551.44,73496.8,71086.44,73427.41,4011440.31
2025-11-28 09:32:06,75294.69,75558.33,74115.12,74913.02,3535955.4
2025-11-29 09:32:06,73323.98,74259.0,72934.95,73393.54,5936723.28
2025-11-30 09:32:06,71656.92,73190.32,71204.93,73015.3,2743887.65
2025-12-01 09:32:06,73094.73,73285.88,72464.87,72677.52,751999.76
2025-12-02 09:32:06,72656.22,73332.7,72424.22,73276.23,1158203.85
2025-12-03 09:32:06,73916.42,74515.98,72938.31,73291.57,1605622.94
2025-12-04 09:32:06,71697.84,71733.72,69429.43,69886.47,7342467.89
2025-12-05 09:32:06,70811.31,71380.05,70281.28,71303.58,2379600.91
2025-12-06 09:32:06,69921.78,72514.17,69779.43,72300.1,1815404.32
2025-12-07 09:32:06,69583.47,70227.13,68512.71,69145.87,3880729.19
2025-12-08 09:32:06,69978.36,70518.33,69321.79,70354.51,4885612.36
2025-12-09 09:32:06,67870.04,68479.41,66839.7,67747.98,3310865.04
2025-12-10 09:32:06,70965.47,71957.47,67868.13,68638.71,3002047.2
2025-12-11 09:32:06,66611.16,68318.3,66458.41,67989.55,986722.23
2025-12-12 09:32:06,66251.96,67505.4,65226.68,67429.54,5611260.96
2025-12-13 09:32:06,66126.55,66439.89,64433.25,64705.07,4150470.69
2025-12-14 09:32:06,65033.87,65223.64,63212.89,64094.49,1782123.0
2025-12-15 09:32:06,63631.2,64407.98,63353.57,63732.27,7404135.7
2025-12-16 09:32:06,58873.47,59983.79,58601.29,59107.44,6172951.1
2025-12-17 09:32:06,58670.78,60219.5,57955.37,59871.4,6275462.24
2025-12-18 09:32:06,57710.3,57905.66,55559.59,56014.66,876613.14
2025-12-19 09:32:06,55618.25,55758.05,54673.25,54926.49,5793059.42
2025-12-20 09:32:06,56858.98,57245.61,55034.99,55597.21,1589686.03
2025-12-21 09:32:06,54517.35,54741.26,53431.61,53505.93,558939.81
2025-12-22 09:32:06,51889.4,52662.1,51848.0,52002.1,1334373.24
2025-12-23 09:32:06,50069.82,51440.3,49869.44,50874.32,3418053.2
2025-12-24 09:32:06,49044.6,49085.34,48695.13,49030.82,3034042.66
2025-12-25 09:32:06,49442.97,50001.26,48745.18,48933.63,6025284.73
2025-12-26 09:32:06,50203.35,50483.78,48477.75,48632.05,5410180.9
2025-12-27 09:32:06,47804.83,48310.64,47070.99,47568.79,5799836.6
2025-12-28 09:32:06,47335.45,48095.27,46860.68,46906.84,823921.86
2025-12-29 09:32:06,46812.25,47215.21,46385.45,46420.37,2181004.69
2025-12-30 09:32:06,43867.66,45270.7,43319.12,44988.39,978523.99
2025-12-31 09:32:06,45866.89,46170.8,45396.95,45605.9,1348086.53
2026-01-01 09:32:06,46216.16,46499.47,46155.63,46174.36,1274718.94
2026-01-02 09:32:06,47159.24,47319.98,46493.28,46653.12,2747474.21
2026-01-03 09:32:06,48435.75,48873.24,48171.86,48852.04,4091486.38
2026-01-04 09:32:06,49788.13,49911.9,48326.23,48454.13,1748975.02
2026-01-05 09:32:06,46981.42,46991.02,46821.97,46918.91,4877284.63
2026-01-06 09:32:06,49531.61,50016.27,48183.38,48682.36,11577333.45
2026-01-07 09:32:06,48011.19,48289.06,47207.43,48280.24,1256691.8
2026-01-08 09:32:06,50370.52,51107.88,50329.71,50563.86,4425214.46
2026-01-09 09:32:06,50814.55,50843.11,50326.98,50653.87,1058005.54
2026-01-10 09:32:06,52319.27,53982.3,52075.19,53538.72,3776749.27
2026-01-11 09:32:06,53999.34,54207.55,52016.33,53112.55,758703.31
2026-01-12 09:32:06,54173.31,54354.47,52009.4,53076.52,3279710.0
2026-01-13 09:32:06,51106.77,52254.17,51092.51,51923.73,4357004.97
2026-01-14 09:32:06,51645.16,52138.27,50064.18,50069.14,2560305.82
2026-01-15 09:32:06,49927.39,50786.1,49795.93,50597.05,1788421.05
2026-01-16 09:32:06,47549.66,49226.56,47247.25,48252.82,1639794.94
2026-01-17 09:32:06,47976.33,49266.19,47479.18,48869.35,4921453.84
2026-01-18 09:32:06,48879.17,49108.86,48132.82,48216.52,2489308.67
2026-01-19 09:32:06,46882.71,47091.99,46827.86,46846.08,3984674.22
2026-01-20 09:32:06,46044.32,47005.05,45829.79,46643.47,3110544.06
2026-01-21 09:32:06,45876.21,46358.34,45648.86,45692.43,1147176.78
2026-01-22 09:32:06,45204.34,46493.81,44785.61,46245.84,4125152.63
2026-01-23 09:32:06,46756.25,46959.82,46143.13,46383.24,2794957.06
2026-01-24 09:32:06,46065.19,46770.32,45821.36,46580.2,428117.75
2026-01-25 09:32:06,46226.41,46405.36,45771.62,45919.93,10726033.62
2026-01-26 09:32:06,46616.85,46660.22,45796.74,46040.35,3274309.47
2026-01-27 09:32:06,46633.06,46936.7,45691.5,46310.67,932368.89
2026-01-28 09:32:06,46219.47,46316.19,46164.75,46206.22,8072944.47
2026-01-29 09:32:06,48606.62,48989.43,47515.56,47621.17,475571.8
2026-01-30 09:32:06,48306.45,48516.0,47507.94,48237.73,3892891.34
2026-01-31 09:32:06,47540.44,48787.39,47356.27,48220.21,1611339.0
2026-02-01 09:32:06,48754.74,48794.71,48313.89,48578.63,2042663.87
2026-02-02 09:32:06,51785.88,52245.17,50670.8,50680.22,3043747.69
2026-02-03 09:32:06,51858.3,52458.43,51535.58,51618.42,5738233.18
2026-02-04 09:32:06,51318.2,51714.58,51008.95,51084.64,2985029.72
2026-02-05 09:32:06,49723.36,50507.01,49243.84,49448.78,509562.82
2026-02-06 09:32:06,48707.52,48776.49,47405.36,47894.14,6948073.91
2026-02-07 09:32:06,46409.31,46640.64,46096.93,46636.45,3649167.34
2026-02-08 09:32:06,45209.17,45552.4,44798.66,45471.88,7960327.37
2026-02-09 09:32:06,45439.88,45494.67,45159.77,45186.73,5091096.03
2026-02-10 09:32:06,47065.43,47361.7,46522.49,46639.81,6412861.72
2026-02-11 09:32:06,46269.97,46819.99,45703.48,46775.55,4919471.18
2026-02-12 09:32:06,46379.31,46797.74,45601.49,46187.68,1811938.49
2026-02-13 09:32:06,48474.61,48865.54,46898.91,47151.67,4399373.39
2026-02-14 09:32:06,45247.14,46237.38,44727.47,46229.86,3477954.85
2026-02-15 09:32:06,49767.43,49992.4,49180.5,49510.76,3798076.36
2026-02-16 09:32:06,49090.79,50013.92,48430.81,49030.28,8786354.64
2026-02-17 09:32:06,48476.91,49510.01,48368.31,49480.62,4974674.85
2026-02-18 09:32:06,50196.49,50405.0,49284.49,49597.52,1233310.8
2026-02-19 09:32:06,49382.09,49770.62,49264.95,49656.07,2905689.58
2026-02-20 09:32:06,47792.4,48229.52,47609.67,47802.55,757002.33
2026-02-21 09:32:06,48615.69,49161.97,48383.74,48709.33,9646523.44
2026-02-22 09:32:06,47997.89,48714.29,47686.69,48609.45,8655358.3
2026-02-23 09:32:06,50240.7,50795.11,49711.5,49983.48,1702802.79
2026-02-24 09:32:06,48736.19,49435.07,48516.42,49192.08,3928649.48
2026-02-25 09:32:06,48831.48,49099.45,47996.8,48314.18,2695895.55
2026-02-26 09:32:06,48654.23,48746.53,48219.88,48468.78,3971513.97
2026-02-27 09:32:06,49263.88,50701.14,48423.7,50220.85,7119748.48
2026-02-28 09:32:06,50358.35,50738.12,50108.5,50356.47,6008871.64
2026-03-01 09:32:06,46905.91,48065.37,46732.28,47695.87,1028760.5
2026-03-02 09:32:06,45262.46,45314.7,44928.17,45268.02,2707425.24
2026-03-03 09:32:06,45673.43,45823.63,45289.83,45367.58,3011661.62
2026-03-04 09:32:06,46345.91,46636.64,46345.08,46424.31,670379.79
2026-03-05 09:32:06,47371.39,47548.98,46506.61,47487.82,674945.52
2026-03-06 09:32:06,51050.13,51403.41,49739.66,49878.37,5771637.11
2026-03-07 09:32:06,49187.98,49603.86,48825.65,49415.85,6802277.52
2026-03-08 09:32:06,49114.53,49369.76,48471.05,48967.11,2104303.01
2026-03-09 09:32:06,49716.05,49781.37,49415.9,49758.28,1487072.36
2026-03-10 09:32:06,48652.91,49881.63,48544.48,49588.74,12437574.54
2026-03-11 09:32:06,50095.82,50658.83,49666.24,50438.28,7804898.53
2026-03-12 09:32:06,51914.99,51923.62,51196.44,51648.65,1507440.89
2026-03-13 09:32:06,52281.99,52359.03,51379.19,51540.02,3914750.06
2026-03-14 09:32:06,51482.21,52744.4,51360.39,52141.09,587099.91
