timestamp,open,high,low,close,volume
2025-06-01 09:32:06,95.73,99.57,94.75,98.6,9085.95
2025-06-02 09:32:06,103.75,104.48,102.13,102.77,3439.54
2025-06-03 09:32:06,101.02,104.35,99.97,103.17,14330.06
2025-06-04 09:32:06,101.18,101.45,98.57,99.98,2960.75
2025-06-05 09:32:06,102.82,105.93,101.71,104.98,8463.0
2025-06-06 09:32:06,103.06,107.2,102.06,106.04,7407.59
2025-06-07 09:32:06,98.86,102.05,98.79,101.95,8508.93
2025-06-08 09:32:06,105.33,105.86,103.05,104.42,1434.41
2025-06-09 09:32:06,103.15,105.8,102.66,105.78,12285.04
2025-06-10 09:32:06,107.58,109.19,107.54,107.74,4342.52
2025-06-11 09:32:06,107.37,109.24,107.03,107.94,7967.9
2025-06-12 09:32:06,106.74,107.96,106.14,107.94,4483.19
2025-06-13 09:32:06,112.03,115.43,111.0,114.2,2532.42
2025-06-14 09:32:06,109.39,112.74,108.97,112.6,13579.3
2025-06-15 09:32:06,109.0,110.37,108.4,108.93,14688.82
2025-06-16 09:32:06,117.08,118.36,114.52,114.74,5227.65
2025-06-17 09:32:06,111.76,112.71,110.98,112.67,4635.08
2025-06-18 09:32:06,113.73,114.75,112.81,114.36,7143.18
2025-06-19 09:32:06,112.87,113.17,111.73,113.01,16000.43
2025-06-20 09:32:06,118.91,122.24,118.22,121.03,1905.21
2025-06-21 09:32:06,114.62,116.35,114.0,115.18,12798.54
2025-06-22 09:32:06,117.33,118.71,115.95,116.19,12584.86
2025-06-23 09:32:06,115.45,116.04,114.85,115.4,14234.8
2025-06-24 09:32:06,119.73,120.27,118.06,118.24,3245.59
2025-06-25 09:32:06,122.21,122.42,120.75,120.78,7099.9
2025-06-26 09:32:06,122.31,123.11,122.09,122.93,4575.95
2025-06-27 09:32:06,123.45,125.32,119.22,120.44,3861.71
2025-06-28 09:32:06,118.05,120.04,117.87,119.99,21593.15
2025-06-29 09:32:06,121.48,123.18,121.19,122.91,1096.36
2025-06-30 09:32:06,122.33,123.5,121.6,123.1,4564.15
2025-07-01 09:32:06,121.13,123.9,120.64,123.51,7437.23
2025-07-02 09:32:06,122.5,125.02,121.71,124.79,17512.43
2025-07-03 09:32:06,121.87,123.77,121.86,123.31,18003.3
2025-07-04 09:32:06,126.76,127.4,124.38,124.72,2739.53
2025-07-05 09:32:06,122.75,127.78,121.34,127.47,19896.73
2025-07-06 09:32:06,130.94,133.6,130.9,132.82,3326.45
2025-07-07 09:32:06,124.1,127.85,123.88,127.31,14024.07
2025-07-08 09:32:06,122.11,124.05,121.45,123.36,8259.52
2025-07-09 09:32:06,123.93,126.51,122.89,126.24,2899.03
2025-07-10 09:32:06,124.61,125.34,124.17,124.43,2698.95
2025-07-11 09:32:06,124.11,124.88,120.8,121.49,22000.21
2025-07-12 09:32:06,121.63,123.62,121.22,123.23,2407.81
2025-07-13 09:32:06,123.59,123.86,120.69,121.25,23390.82
2025-07-14 09:32:06,126.62,128.32,121.62,124.22,12576.29
2025-07-15 09:32:06,119.15,121.85,118.66,121.39,5482.47
2025-07-16 09:32:06,122.32,123.01,121.02,122.89,9529.06
2025-07-17 09:32:06,123.93,124.05,122.59,122.69,7317.13
2025-07-18 09:32:06,123.98,125.6,123.85,124.45,8096.26
2025-07-19 09:32:06,121.3,125.59,120.95,123.99,5303.29
2025-07-20 09:32:06,126.69,128.09,125.86,127.65,1716.43
2025-07-21 09:32:06,135.55,136.87,132.06,132.99,20608.96
2025-07-22 09:32:06,130.41,131.93,127.61,129.04,4747.13
2025-07-23 09:32:06,126.89,129.88,125.94,128.44,9876.2
2025-07-24 09:32:06,130.54,135.51,130.27,135.26,12520.97
2025-07-25 09:32:06,138.03,138.79,132.02,132.74,4990.45
2025-07-26 09:32:06,137.24,137.86,135.81,137.7,2787.11
2025-07-27 09:32:06,134.53,138.9,132.33,138.44,3476.7
2025-07-28 09:32:06,143.25,145.64,142.13,145.31,14734.81
2025-07-29 09:32:06,146.99,147.07,146.09,146.11,10588.12
2025-07-30 09:32:06,144.01,148.51,143.93,148.46,6317.37
2025-07-31 09:32:06,153.95,153.97,152.65,153.29,11812.54
2025-08-01 09:32:06,151.11,151.55,149.39,149.95,11061.18
2025-08-02 09:32:06,143.07,150.02,142.26,147.06,7500.46
2025-08-03 09:32:06,152.02,152.26,145.74,147.36,5390.25
2025-08-04 09:32:06,136.56,138.85,135.78,138.09,1656.31
2025-08-05 09:32:06,135.62,142.95,135.2,140.68,3265.11
2025-08-06 09:32:06,133.59,135.64,133.38,134.9,4624.58
2025-08-07 09:32:06,133.99,134.12,131.63,133.26,9279.03
2025-08-08 09:32:06,125.18,126.09,124.44,124.65,11356.64
2025-08-09 09:32:06,125.92,126.45,125.37,126.35,15146.21
2025-08-10 09:32:06,129.94,130.06,127.36,128.64,4912.6
2025-08-11 09:32:06,130.07,130.38,128.22,129.25,3499.73
2025-08-12 09:32:06,131.84,134.46,131.43,132.97,9783.13
2025-08-13 09:32:06,131.73,133.21,130.75,132.97,3736.58
2025-08-14 09:32:06,130.87,132.02,130.78,131.31,6124.68
2025-08-15 09:32:06,127.26,127.85,126.49,127.75,4194.54
2025-08-16 09:32:06,125.09,126.53,124.63,124.75,10907.69
2025-08-17 09:32:06,127.87,128.35,122.92,124.27,5039.64
2025-08-18 09:32:06,130.9,131.13,128.16,129.62,8583.96
2025-08-19 09:32:06,127.49,130.02,127.12,129.77,19387.86
2025-08-20 09:32:06,129.85,131.14,126.83,129.77,8259.32
2025-08-21 09:32:06,136.64,138.24,130.62,132.05,13032.68
2025-08-22 09:32:06,131.22,132.34,128.83,128.97,6662.19
2025-08-23 09:32:06,129.82,132.78,127.82,131.26,1589.23
2025-08-24 09:32:06,126.94,129.3,126.88,128.2,4034.24
2025-08-25 09:32:06,125.52,126.52,124.42,126.3,9845.64
2025-08-26 09:32:06,122.96,124.81,122.1,124.14,7012.75
2025-08-27 09:32:06,124.62,125.15,121.42,123.62,5689.16
2025-08-28 09:32:06,129.03,129.51,125.67,126.88,3662.91
2025-08-29 09:32:06,123.58,124.43,121.64,121.96,2477.13
2025-08-30 09:32:06,112.59,114.41,112.51,114.25,7928.4
2025-08-31 09:32:06,112.86,114.34,112.2,114.07,5945.36
2025-09-01 09:32:06,114.86,115.12,112.98,113.1,14595.55
2025-09-02 09:32:06,111.84,112.16,110.72,111.28,4670.01
2025-09-03 09:32:06,107.02,108.81,106.65,108.68,17722.15
2025-09-04 09:32:06,105.26,106.19,103.18,105.22,8496.28
2025-09-05 09:32:06,111.2,111.85,106.76,107.08,3349.4
2025-09-06 09:32:06,110.87,113.27,109.94,112.99,5545.97
2025-09-07 09:32:06,109.99,111.13,109.09,109.88,9273.38
2025-09-08 09:32:06,110.63,111.63,110.22,110.75,3478.97
2025-09-09 09:32:06,108.16,108.73,108.02,108.45,9647.45
2025-09-10 09:32:06,111.66,112.92,110.27,110.31,11423.32
2025-09-11 09:32:06,111.65,112.15,108.04,108.31,11173.14
2025-09-12 09:32:06,111.83,113.48,110.91,111.77,9780.28
2025-09-13 09:32:06,115.01,117.95,114.84,116.02,9003.43
2025-09-14 09:32:06,117.61,119.69,117.04,118.75,3051.08
2025-09-15 09:32:06,120.39,120.59,117.0,117.51,17062.97
2025-09-16 09:32:06,122.87,123.57,118.24,119.57,7518.63
2025-09-17 09:32:06,115.29,118.17,114.62,117.89,14903.04
2025-09-18 09:32:06,126.54,128.08,126.42,127.65,11255.68
2025-09-19 09:32:06,133.04,135.35,132.47,133.69,1203.44
2025-09-20 09:32:06,135.94,137.15,134.35,136.76,3983.14
2025-09-21 09:32:06,140.41,140.9,135.47,136.36,7674.92
2025-09-22 09:32:06,138.78,142.37,136.34,141.55,2729.27
2025-09-23 09:32:06,144.67,145.15,142.5,144.57,3128.62
2025-09-24 09:32:06,142.01,142.81,140.67,141.74,11754.71
2025-09-25 09:32:06,130.06,134.17,129.92,133.26,10890.95
2025-09-26 09:32:06,130.35,131.79,129.38,131.66,2396.0
2025-09-27 09:32:06,137.22,137.88,135.24,136.2,1684.76
2025-09-28 09:32:06,134.35,138.27,133.63,136.28,7071.97
2025-09-29 09:32:06,138.72,140.16,138.48,139.18,1552.58
2025-09-30 09:32:06,129.7,132.65,128.43,131.37,7633.1
2025-10-01 09:32:06,128.34,128.73,123.89,124.91,17552.16
2025-10-02 09:32:06,123.71,123.95,121.62,121.86,5653.41
2025-10-03 09:32:06,125.47,126.53,122.87,123.41,6197.99
2025-10-04 09:32:06,119.96,121.82,117.34,121.15,1380.57
2025-10-05 09:32:06,120.37,120.79,119.62,120.07,17381.75
2025-10-06 09:32:06,124.26,125.23,123.26,124.71,10124.1
2025-10-07 09:32:06,133.47,133.66,132.07,132.09,5839.17
2025-10-08 09:32:06,128.26,128.79,127.04,127.17,7766.47
2025-10-09 09:32:06,125.06,128.12,124.6,127.48,4577.76
2025-10-10 09:32:06,129.75,130.71,128.46,129.27,5080.51
2025-10-11 09:32:06,134.79,134.91,131.1,131.26,8941.69
2025-10-12 09:32:06,135.53,135.72,134.77,134.99,4302.65
2025-10-13 09:32:06,130.25,130.83,129.61,130.71,2811.67
2025-10-14 09:32:06,133.03,136.45,132.84,136.43,4541.06
2025-10-15 09:32:06,133.51,135.33,132.89,134.49,3790.62
2025-10-16 09:32:06,135.39,136.03,133.54,133.71,10356.45
2025-10-17 09:32:06,131.72,134.14,130.31,132.72,11865.33
2025-10-18 09:32:06,127.52,129.36,126.09,126.82,6393.47
2025-10-19 09:32:06,122.78,123.14,122.28,122.42,10214.84
2025-10-20 09:32:06,123.84,125.66,123.32,124.0,1677.96
2025-10-21 09:32:06,129.08,129.4,127.76,128.39,16659.46
2025-10-22 09:32:06,138.86,140.35,136.65,137.2,6844.82
2025-10-23 09:32:06,143.25,144.04,139.28,139.5,3817.71
2025-10-24 09:32:06,137.14,137.53,134.76,135.99,6703.82
2025-10-25 09:32:06,133.04,133.66,129.85,130.16,10690.87
2025-10-26 09:32:06,124.03,125.27,123.17,124.88,2909.98
2025-10-27 09:32:06,126.13,128.43,125.54,127.17,9305.42
2025-10-28 09:32:06,125.46,125.5,122.54,122.89,8772.64
2025-10-29 09:32:06,126.61,126.96,125.07,125.82,3042.95
2025-10-30 09:32:06,120.76,120.85,120.57,120.77,6835.76
2025-10-31 09:32:06,120.6,121.32,120.24,120.35,7258.07
2025-11-01 09:32:06,127.89,128.56,126.04,126.72,21549.75
2025-11-02 09:32:06,124.13,126.57,124.07,126.55,3213.18
2025-11-03 09:32:06,122.92,125.75,122.45,125.53,11073.34
2025-11-04 09:32:06,128.21,129.43,127.37,128.51,7471.72
2025-11-05 09:32:06,125.94,130.81,125.87,128.4,11733.26
2025-11-06 09:32:06,129.43,133.81,129.03,132.64,2292.68
2025-11-07 09:32:06,133.06,133.34,132.09,132.18,2442.47
2025-11-08 09:32:06,133.66,136.33,131.97,135.03,10193.45
2025-11-09 09:32:06,131.53,135.65,131.26,134.37,9512.34
2025-11-10 09:32:06,131.47,132.0,129.27,130.87,4819.03
2025-11-11 09:32:06,129.42,131.6,128.28,131.43,4149.6
2025-11-12 09:32:06,139.23,139.36,136.43,137.82,11203.58
2025-11-13 09:32:06,148.67,149.24,146.53,147.33,4165.74
2025-11-14 09:32:06,140.89,145.15,140.58,142.89,6836.1
2025-11-15 09:32:06,140.42,141.46,139.66,141.25,25906.27
2025-11-16 09:32:06,134.74,137.07,133.74,135.75,22887.83
2025-11-17 09:32:06,132.09,133.47,131.42,132.91,6332.8
2025-11-18 09:32:06,134.91,137.56,133.12,134.37,9398.51
2025-11-19 09:32:06,131.84,136.26,129.95,134.49,31045.99
2025-11-20 09:32:06,141.03,143.06,140.51,141.28,12043.37
2025-11-21 09:32:06,142.75,143.46,140.45,142.58,9543.37
2025-11-22 09:32:06,136.62,137.4,135.46,136.97,8435.31
2025-11-23 09:32:06,141.0,142.3,140.07,140.45,6153.21
2025-11-24 09:32:06,139.62,142.09,139.54,141.11,9743.81
2025-11-25 09:32:06,139.67,142.61,138.76,142.46,9425.91
2025-11-26 09:32:06,142.34,145.05,141.89,143.82,2081.74
2025-11-27 09:32:06,147.8,148.78,140.49,140.89,8839.93
2025-11-28 09:32:06,138.63,141.62,137.89,140.94,8135.14
2025-11-29 09:32:06,146.06,147.42,145.74,147.25,1233.64
2025-11-30 09:32:06,144.91,145.5,143.26,144.21,5546.43
2025-12-01 09:32:06,136.81,140.41,136.42,138.96,10646.39
2025-12-02 09:32:06,137.39,137.49,133.95,134.07,8062.05
2025-12-03 09:32:06,141.24,144.05,140.03,141.31,6827.09
2025-12-04 09:32:06,142.78,143.51,142.36,143.13,5938.2
2025-12-05 09:32:06,137.44,141.27,136.41,140.86,2514.74
2025-12-06 09:32:06,145.14,145.79,141.56,142.78,11842.6
2025-12-07 09:32:06,150.76,151.73,148.47,148.6,6238.21
2025-12-08 09:32:06,145.37,148.35,144.93,147.4,9402.74
2025-12-09 09:32:06,147.27,150.6,147.23,149.54,4589.58
2025-12-10 09:32:06,148.74,149.25,146.1,146.86,8077.95
2025-12-11 09:32:06,140.79,143.58,139.7,139.84,2831.16
2025-12-12 09:32:06,140.0,143.04,138.94,142.41,5751.74
2025-12-13 09:32:06,140.74,141.1,137.5,139.1,11494.89
2025-12-14 09:32:06,140.16,141.29,136.98,139.02,11886.24
2025-12-15 09:32:06,146.38,148.66,143.48,144.75,2482.13
2025-12-16 09:32:06,137.42,140.57,136.96,139.36,6985.96
2025-12-17 09:32:06,145.96,147.09,144.35,145.72,7007.57
2025-12-18 09:32:06,141.09,141.21,138.13,139.75,5267.85
2025-12-19 09:32:06,139.9,143.12,139.66,142.88,16677.49
2025-12-20 09:32:06,141.22,146.07,138.83,146.05,12549.81
2025-12-21 09:32:06,148.17,148.43,148.09,148.15,11443.69
2025-12-22 09:32:06,134.9,136.72,134.13,134.67,12173.96
2025-12-23 09:32:06,130.54,134.72,130.33,132.86,2443.46
2025-12-24 09:32:06,131.89,135.08,130.74,133.8,12142.15
2025-12-25 09:32:06,133.27,136.03,132.7,135.01,8199.13
2025-12-26 09:32:06,134.03,136.25,133.63,135.9,4161.66
2025-12-27 09:32:06,132.13,138.07,131.45,136.38,1574.69
2025-12-28 09:32:06,134.13,136.61,133.96,136.38,5576.2
2025-12-29 09:32:06,141.03,142.38,138.38,141.77,7278.65
2025-12-30 09:32:06,139.47,143.17,138.97,143.13,3708.98
2025-12-31 09:32:06,141.08,142.51,140.21,142.38,16305.77
2026-01-01 09:32:06,143.35,144.74,139.18,139.54,9457.34
2026-01-02 09:32:06,144.82,145.97,140.8,141.24,15141.94
2026-01-03 09:32:06,136.49,139.2,136.18,138.8,12886.93
2026-01-04 09:32:06,148.76,149.44,145.11,146.36,15445.72
2026-01-05 09:32:06,144.36,145.19,144.33,144.35,4136.15
2026-01-06 09:32:06,144.43,144.77,142.24,143.82,15708.89
2026-01-07 09:32:06,139.53,139.77,137.83,138.39,5756.24
2026-01-08 09:32:06,142.28,144.37,138.89,140.38,3973.83
2026-01-09 09:32:06,134.94,136.42,133.79,135.86,3799.0
2026-01-10 09:32:06,134.16,135.32,133.72,134.93,6906.89
2026-01-11 09:32:06,139.23,139.41,136.94,137.43,4781.84
2026-01-12 09:32:06,140.81,142.91,137.74,138.45,1012.1
2026-01-13 09:32:06,137.29,139.29,137.17,139.16,11310.14
2026-01-14 09:32:06,133.68,135.14,132.11,133.76,13116.26
2026-01-15 09:32:06,134.25,135.42,130.8,132.05,9202.13
2026-01-16 09:32:06,132.12,132.59,128.79,128.81,3793.7
2026-01-17 09:32:06,130.66,132.11,130.48,131.0,26866.47
2026-01-18 09:32:06,122.23,126.26,121.26,125.15,15065.39
2026-01-19 09:32:06,123.04,126.81,120.9,124.62,15220.06
2026-01-20 09:32:06,120.39,123.04,119.48,121.38,8052.02
2026-01-21 09:32:06,116.8,122.58,115.86,121.59,3318.12
2026-01-22 09:32:06,127.87,128.67,125.27,125.32,4549.87
2026-01-23 09:32:06,121.57,123.15,120.36,122.83,15928.1
2026-01-24 09:32:06,123.39,125.67,122.29,125.33,11933.46
2026-01-25 09:32:06,125.5,126.4,123.77,124.27,19722.41
2026-01-26 09:32:06,121.04,124.26,120.53,123.56,1500.08
2026-01-27 09:32:06,127.66,129.64,124.84,125.95,5001.09
2026-01-28 09:32:06,126.69,127.47,125.13,126.45,9599.31
2026-01-29 09:32:06,122.05,122.3,120.28,121.31,16223.78
2026-01-30 09:32:06,122.93,124.51,122.37,124.48,1508.45
2026-01-31 09:32:06,128.05,129.34,126.5,126.64,20047.51
2026-02-01 09:32:06,126.88,127.94,125.72,125.99,20903.34
2026-02-02 09:32:06,130.61,134.05,129.84,132.44,8648.94
2026-02-03 09:32:06,132.45,134.57,131.66,133.64,3249.16
2026-02-04 09:32:06,128.98,129.98,127.21,129.9,1593.53
2026-02-05 09:32:06,126.52,127.49,126.36,127.22,4374.01
2026-02-06 09:32:06,123.25,123.38,121.73,122.25,12870.7
2026-02-07 09:32:06,123.48,124.03,122.55,123.44,24144.31
2026-02-08 09:32:06,115.11,118.1,114.81,118.03,1591.72
2026-02-09 09:32:06,113.54,114.97,108.75,111.01,15478.58
2026-02-10 09:32:06,107.65,109.77,107.58,108.81,14046.57
2026-02-11 09:32:06,114.17,114.44,110.3,110.43,5521.81
2026-02-12 09:32:06,108.06,110.04,107.22,109.87,1143.52
2026-02-13 09:32:06,106.9,109.09,106.85,108.62,17678.99
2026-02-14 09:32:06,117.71,118.18,116.22,116.61,11317.11
2026-02-15 09:32:06,119.4,120.28,118.94,119.44,13666.73
2026-02-16 09:32:06,118.58,119.14,118.22,118.79,8252.15
2026-02-17 09:32:06,114.46,116.76,114.14,116.66,5533.08
2026-02-18 09:32:06,122.81,123.82,121.65,122.09,2546.34
2026-02-19 09:32:06,121.76,123.77,120.89,122.55,6683.53
2026-02-20 09:32:06,124.91,125.04,120.26,121.11,9324.71
2026-02-21 09:32:06,125.0,126.52,122.66,126.08,7459.96
2026-02-22 09:32:06,125.57,126.4,125.32,126.07,5697.66
2026-02-23 09:32:06,124.94,128.46,124.77,128.22,36878.24
2026-02-24 09:32:06,130.48,132.69,129.93,132.34,7419.87
2026-02-25 09:32:06,138.35,139.27,135.21,136.37,10281.52
2026-02-26 09:32:06,138.43,139.27,138.04,138.84,16557.71
2026-02-27 09:32:06,144.58,146.16,144.28,144.98,8781.69
2026-02-28 09:32:06,144.61,146.05,142.97,145.88,7327.8
2026-03-01 09:32:06,151.55,151.89,147.9,149.53,13232.66
2026-03-02 09:32:06,144.87,146.8,144.53,145.91,6950.9
2026-03-03 09:32:06,146.35,148.85,145.87,147.13,6200.38
2026-03-04 09:32:06,147.24,149.06,146.37,148.04,6059.74
2026-03-05 09:32:06,151.19,151.92,148.78,149.96,2912.0
2026-03-06 09:32:06,156.44,157.28,154.47,156.33,8091.85
2026-03-07 09:32:06,160.83,162.48,160.79,162.31,3845.33
2026-03-08 09:32:06,159.07,161.76,158.24,160.37,1353.7
2026-03-09 09:32:06,157.48,159.62,157.2,158.37,11876.83
2026-03-10 09:32:06,161.07,161.75,158.54,159.24,6267.37
2026-03-11 09:32:06,154.02,154.41,153.05,154.01,8572.8
2026-03-12 09:32:06,152.33,157.56,150.47,156.4,3384.94
2026-03-13 09:32:06,151.17,153.94,148.98,153.81,11988.67
2026-03-14 09:32:06,160.46,162.81,155.51,155.72,9952.86
2026-03-15 09:32:06,165.8,166.41,161.89,161.97,4991.38
2026-03-16 09:32:06,155.7,155.99,155.54,155.7,2719.9
2026-03-17 09:32:06,157.88,159.82,156.21,159.45,4831.74
2026-03-18 09:32:06,168.02,169.45,166.51,167.52,3710.68
2026-03-19 09:32:06,181.8,182.11,181.29,182.11,2460.18
2026-03-20 09:32:06,180.04,181.31,179.51,180.83,10046.78
