timestamp,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower
2025-05-22 09:32:06,3047.84,3065.61,3043.13,3055.04,200774.44,71.7,2713.08,2618.35,2852.41,111.6669,67.6185,44.0483,3072.04,2713.08,2354.13
2025-05-23 09:32:06,3103.69,3122.85,3073.04,3117.58,69393.21,73.89,2745.34,2627.16,2893.21,124.5484,79.0045,45.5439,3127.21,2745.34,2363.47
2025-05-24 09:32:06,3075.09,3107.82,3069.33,3069.66,161745.98,69.45,2771.21,2633.93,2920.35,129.3988,89.0834,40.3154,3167.11,2771.21,2375.3
2025-05-25 09:32:06,2967.45,2967.93,2935.17,2966.22,240099.6,60.94,2789.18,2638.44,2927.41,123.4727,95.9612,27.5114,3186.22,2789.18,2392.15
2025-05-26 09:32:06,2672.95,2729.1,2657.72,2702.67,449640.82,45.61,2792.95,2637.94,2892.83,96.3987,96.0487,0.35,3185.18,2792.95,2400.71
2025-05-27 09:32:06,2842.31,2850.64,2753.45,2775.84,49651.55,49.41,2802.77,2641.22,2874.83,79.9252,92.824,-12.8988,3182.76,2802.77,2422.78
2025-05-28 09:32:06,2891.55,2904.2,2840.12,2858.8,575540.05,53.4,2815.72,2649.42,2872.37,72.7258,88.8044,-16.0786,3184.66,2815.72,2446.78
2025-05-29 09:32:06,2741.54,2768.2,2692.95,2700.4,148038.24,45.96,2821.02,2653.58,2845.91,53.6205,81.7676,-28.1471,3179.99,2821.02,2462.06
2025-05-30 09:32:06,2783.03,2812.04,2781.08,2797.31,606744.11,50.5,2828.71,2660.44,2838.43,45.7716,74.5684,-28.7968,3178.62,2828.71,2478.79
2025-05-31 09:32:06,2724.43,2730.61,2706.32,2716.12,39291.41,46.94,2835.07,2667.59,2819.62,32.6238,66.1795,-33.5556,3171.69,2835.07,2498.45
2025-06-01 09:32:06,2734.03,2751.28,2689.65,2703.0,326156.31,46.37,2842.47,2672.18,2801.68,20.9045,57.1245,-36.22,3160.09,2842.47,2524.85
2025-06-02 09:32:06,2531.04,2535.0,2509.17,2514.54,48613.84,39.05,2842.28,2673.68,2757.5,-3.5494,44.9897,-48.5391,3160.69,2842.28,2523.87
2025-06-03 09:32:06,2520.54,2523.15,2466.03,2468.42,89494.23,37.49,2835.0,2676.27,2713.03,-26.347,30.7224,-57.0694,3179.53,2835.0,2490.47
2025-06-04 09:32:06,2483.18,2497.57,2476.78,2483.69,79040.64,38.37,2822.62,2678.26,2677.74,-42.6901,16.0399,-58.7299,3197.62,2822.62,2447.63
2025-06-05 09:32:06,2290.28,2302.11,2275.35,2284.16,318367.23,32.04,2793.64,2676.2,2617.19,-70.9249,-1.3531,-69.5718,3235.13,2793.64,2352.15
2025-06-06 09:32:06,2287.94,2306.97,2238.65,2244.3,254238.9,30.94,2763.12,2671.9,2559.82,-95.4176,-20.166,-75.2516,3263.91,2763.12,2262.33
2025-06-07 09:32:06,2369.26,2373.46,2346.35,2371.73,316431.67,38.23,2735.64,2669.44,2530.89,-103.3543,-36.8036,-66.5507,3258.52,2735.64,2212.76
2025-06-08 09:32:06,2443.77,2488.73,2433.15,2460.15,393488.2,42.75,2715.26,2668.78,2520.0,-101.3413,-49.7112,-51.6301,3247.65,2715.26,2182.88
2025-06-09 09:32:06,2474.45,2540.36,2471.94,2520.51,27529.96,45.67,2692.83,2667.41,2520.08,-93.7942,-58.5278,-35.2664,3218.3,2692.83,2167.36
2025-06-10 09:32:06,2620.39,2630.17,2573.26,2623.24,146721.84,50.31,2671.67,2667.08,2535.95,-78.6174,-62.5457,-16.0717,3171.95,2671.67,2171.39
2025-06-11 09:32:06,2665.6,2672.83,2637.86,2638.44,31538.97,50.98,2650.84,2666.0,2551.72,-64.6182,-62.9602,-1.658,3119.21,2650.84,2182.47
2025-06-12 09:32:06,2635.29,2642.5,2593.48,2598.58,129773.41,49.12,2624.89,2665.08,2558.93,-56.0936,-61.5869,5.4933,3041.61,2624.89,2208.17
2025-06-13 09:32:06,2601.22,2649.0,2588.45,2637.11,174150.78,50.98,2603.26,2663.92,2570.96,-45.7018,-58.4099,12.708,2966.92,2603.26,2239.6
2025-06-14 09:32:06,2538.51,2573.7,2494.67,2572.6,338019.99,47.82,2583.58,2663.27,2571.21,-42.1855,-55.165,12.9795,2906.91,2583.58,2260.25
2025-06-15 09:32:06,2482.78,2505.5,2437.99,2442.63,283748.75,42.15,2570.58,2660.26,2551.43,-49.3177,-53.9955,4.6778,2894.62,2570.58,2246.54
2025-06-16 09:32:06,2571.12,2582.99,2521.26,2540.88,48398.8,47.24,2558.83,2660.67,2549.81,-46.506,-52.4976,5.9916,2868.99,2558.83,2248.67
2025-06-17 09:32:06,2629.66,2649.4,2612.4,2614.09,83404.57,50.72,2546.59,2660.75,2559.7,-37.933,-49.5847,11.6517,2826.26,2546.59,2266.93
2025-06-18 09:32:06,2653.8,2666.61,2631.1,2663.21,85198.83,52.97,2544.74,2661.28,2575.62,-26.8655,-45.0409,18.1753,2820.76,2544.74,2268.71
2025-06-19 09:32:06,2600.95,2670.27,2541.21,2649.08,421379.68,52.23,2537.32,2661.47,2586.92,-19.0155,-39.8358,20.8203,2793.04,2537.32,2281.61
2025-06-20 09:32:06,2638.79,2736.16,2633.49,2700.02,98630.62,54.68,2536.52,2664.22,2604.32,-8.5849,-33.5856,25.0007,2790.07,2536.52,2282.97
2025-06-21 09:32:06,2670.67,2672.14,2648.26,2652.05,411453.39,51.98,2533.97,2666.97,2611.66,-4.1416,-27.6968,23.5552,2781.74,2533.97,2286.21
2025-06-22 09:32:06,2472.92,2544.94,2453.53,2533.36,446676.36,45.93,2534.91,2668.19,2599.62,-10.0813,-24.1737,14.0924,2782.52,2534.91,2287.31
2025-06-23 09:32:06,2547.78,2564.81,2509.14,2546.15,30853.53,46.65,2538.8,2668.07,2591.39,-13.5998,-22.0589,8.4591,2784.54,2538.8,2293.06
2025-06-24 09:32:06,2617.74,2709.96,2596.25,2690.51,391175.14,54.08,2549.14,2669.75,2606.64,-4.6856,-18.5843,13.8987,2802.04,2549.14,2296.24
2025-06-25 09:32:06,2796.17,2814.35,2682.68,2695.6,328609.53,54.33,2569.71,2671.11,2620.33,2.758,-14.3158,17.0738,2798.86,2569.71,2340.56
2025-06-26 09:32:06,2662.19,2683.44,2624.15,2645.61,319574.97,51.46,2589.78,2672.43,2624.22,4.5706,-10.5385,15.1091,2765.49,2589.78,2414.07
2025-06-27 09:32:06,2564.57,2593.2,2501.2,2549.38,263435.97,46.39,2598.66,2671.42,2612.7,-1.7379,-8.7784,7.0405,2744.87,2598.66,2452.45
2025-06-28 09:32:06,2402.43,2488.13,2387.58,2442.87,199951.11,41.52,2597.8,2668.4,2586.58,-15.1571,-10.0541,-5.1029,2747.43,2597.8,2448.16
2025-06-29 09:32:06,2687.23,2723.4,2616.13,2625.85,311305.38,51.04,2603.06,2668.04,2592.62,-10.9013,-10.2236,-0.6777,2748.81,2603.06,2457.32
2025-06-30 09:32:06,2612.8,2646.28,2551.41,2576.02,76969.23,48.71,2600.7,2667.78,2590.06,-11.4178,-10.4624,-0.9554,2746.59,2600.7,2454.81
2025-07-01 09:32:06,2550.64,2568.52,2538.18,2547.54,66816.66,47.38,2596.16,2667.64,2583.52,-13.9643,-11.1628,-2.8015,2742.73,2596.16,2449.59
2025-07-02 09:32:06,2361.89,2410.5,2337.76,2392.34,73776.76,40.84,2585.84,2665.11,2554.11,-28.1808,-14.5664,-13.6144,2757.2,2585.84,2414.49
2025-07-03 09:32:06,2374.33,2385.66,2359.55,2380.73,213476.62,40.39,2573.03,2660.45,2527.44,-39.9242,-19.638,-20.2862,2764.33,2573.03,2381.73
2025-07-04 09:32:06,2257.06,2282.79,2253.82,2268.34,60723.85,36.24,2557.81,2651.19,2487.57,-57.6354,-27.2374,-30.398,2790.7,2557.81,2324.93
2025-07-05 09:32:06,2256.36,2297.92,2236.02,2277.6,182411.94,36.82,2549.56,2639.47,2455.27,-70.1163,-35.8132,-34.303,2808.43,2549.56,2290.69
2025-07-06 09:32:06,2288.79,2289.64,2256.07,2262.38,222522.85,36.24,2535.64,2627.62,2425.6,-80.3098,-44.7125,-35.5972,2823.24,2535.64,2248.03
2025-07-07 09:32:06,2232.1,2294.12,2218.89,2285.33,275851.48,37.83,2519.2,2614.9,2404.02,-85.5501,-52.88,-32.6701,2824.05,2519.2,2214.34
2025-07-08 09:32:06,2284.16,2332.99,2269.43,2300.64,615087.35,38.92,2501.07,2603.56,2388.11,-87.4596,-59.796,-27.6637,2812.56,2501.07,2189.58
2025-07-09 09:32:06,2200.03,2248.42,2193.19,2245.08,137129.33,36.42,2480.87,2589.08,2366.11,-92.3911,-66.315,-26.0761,2803.55,2480.87,2158.19
2025-07-10 09:32:06,2335.37,2344.12,2297.11,2299.53,187562.71,40.46,2460.85,2574.14,2355.86,-90.8583,-71.2236,-19.6347,2776.26,2460.85,2145.43
2025-07-11 09:32:06,2196.01,2247.93,2168.42,2233.21,62390.79,37.35,2439.9,2557.7,2336.99,-93.9125,-75.7614,-18.151,2757.37,2439.9,2122.44
2025-07-12 09:32:06,2368.38,2381.63,2316.54,2321.01,270872.49,43.54,2429.29,2541.77,2334.54,-88.2311,-78.2554,-9.9758,2747.74,2429.29,2110.83
2025-07-13 09:32:06,2308.32,2325.96,2305.48,2318.99,283313.13,43.44,2417.93,2526.76,2332.14,-82.9356,-79.1914,-3.7442,2735.1,2417.93,2100.75
2025-07-14 09:32:06,2403.1,2408.38,2378.17,2389.56,340922.97,48.2,2402.88,2515.22,2340.98,-72.212,-77.7955,5.5835,2694.42,2402.88,2111.34
2025-07-15 09:32:06,2340.5,2355.21,2294.7,2306.8,381409.23,43.57,2383.44,2507.31,2335.72,-69.5893,-76.1543,6.565,2644.58,2383.44,2122.3
2025-07-16 09:32:06,2273.23,2276.61,2245.67,2253.58,147578.1,40.85,2363.84,2496.86,2323.08,-70.987,-75.1208,4.1339,2601.08,2363.84,2126.6
2025-07-17 09:32:06,2320.78,2341.91,2314.91,2335.64,576003.94,46.4,2353.15,2486.4,2325.01,-64.7269,-73.042,8.3151,2574.74,2353.15,2131.57
2025-07-18 09:32:06,2339.2,2354.1,2287.96,2308.98,138154.4,44.93,2346.46,2478.57,2322.55,-61.2114,-70.6759,9.4645,2564.86,2346.46,2128.05
2025-07-19 09:32:06,2294.47,2372.1,2289.64,2353.26,161282.35,47.89,2332.83,2469.69,2327.27,-54.2272,-67.3862,13.1589,2509.9,2332.83,2155.75
2025-07-20 09:32:06,2220.75,2231.06,2208.93,2216.42,585111.58,40.61,2314.85,2459.69,2310.22,-59.0533,-65.7196,6.6663,2459.57,2314.85,2170.13
2025-07-21 09:32:06,2148.66,2181.21,2128.26,2180.33,241663.48,38.93,2296.49,2449.24,2290.24,-65.0404,-65.5838,0.5433,2407.78,2296.49,2185.2
2025-07-22 09:32:06,2149.82,2160.19,2140.41,2152.02,247661.27,37.62,2284.47,2441.99,2268.97,-71.2484,-66.7167,-4.5317,2403.4,2284.47,2165.54
2025-07-23 09:32:06,2108.92,2150.43,2087.22,2140.42,309806.77,37.07,2272.46,2435.43,2249.19,-76.2255,-68.6185,-7.6071,2398.41,2272.46,2146.5
2025-07-24 09:32:06,2152.64,2179.31,2146.92,2164.96,138013.0,39.1,2267.29,2429.06,2236.24,-77.2987,-70.3545,-6.9442,2401.69,2267.29,2132.88
2025-07-25 09:32:06,2100.25,2107.39,2090.0,2101.52,86188.55,35.87,2258.48,2425.4,2215.51,-82.3194,-72.7475,-9.5719,2410.89,2258.48,2106.07
2025-07-26 09:32:06,1992.19,2085.09,1991.27,2058.84,324635.36,33.84,2248.31,2421.69,2191.41,-88.7196,-75.9419,-12.7777,2423.76,2248.31,2072.85
2025-07-27 09:32:06,1962.71,1989.12,1959.88,1962.72,96533.78,29.76,2232.18,2413.51,2156.22,-100.3906,-80.8316,-19.5589,2446.14,2232.18,2018.21
2025-07-28 09:32:06,1870.89,1884.45,1863.29,1875.41,453292.04,26.62,2210.91,2401.82,2113.02,-115.3554,-87.7364,-27.619,2472.62,2210.91,1949.21
2025-07-29 09:32:06,1907.57,1919.72,1849.78,1857.24,82207.3,26.01,2191.52,2388.55,2073.67,-127.2148,-95.6321,-31.5827,2494.46,2191.52,1888.59
2025-07-30 09:32:06,1780.46,1790.07,1769.04,1785.75,195307.57,23.69,2165.83,2371.8,2029.38,-140.7595,-104.6576,-36.102,2511.85,2165.83,1819.82
2025-07-31 09:32:06,1843.55,1850.45,1837.0,1846.83,160802.0,29.47,2146.51,2355.97,2001.29,-144.8949,-112.705,-32.1899,2517.57,2146.51,1775.46
2025-08-01 09:32:06,1908.45,1909.06,1885.91,1895.68,474791.85,33.8,2125.25,2341.91,1985.04,-142.5868,-118.6814,-23.9054,2502.56,2125.25,1747.94
2025-08-02 09:32:06,1850.59,1880.44,1846.87,1873.14,283883.97,32.8,2102.96,2326.63,1967.83,-140.9516,-123.1354,-17.8162,2484.51,2102.96,1721.4
2025-08-03 09:32:06,1946.73,1965.32,1886.07,1894.32,259877.68,34.75,2078.19,2313.07,1956.52,-136.3746,-125.7833,-10.5913,2446.17,2078.19,1710.22
2025-08-04 09:32:06,1966.42,1985.57,1954.94,1957.85,327464.05,40.34,2060.75,2303.37,1956.72,-126.1666,-125.8599,-0.3067,2416.6,2060.75,1704.89
2025-08-05 09:32:06,2045.77,2062.61,2028.39,2055.1,81838.69,47.73,2050.82,2293.66,1971.86,-108.9732,-122.4826,13.5094,2395.51,2050.82,1706.14
2025-08-06 09:32:06,1891.63,1894.3,1889.29,1892.89,276896.24,39.05,2028.68,2279.23,1959.71,-107.2006,-119.4262,12.2256,2353.66,2028.68,1703.7
2025-08-07 09:32:06,1938.47,1979.34,1905.8,1970.28,106435.63,44.26,2011.75,2265.38,1961.34,-98.4166,-115.2243,16.8077,2310.8,2011.75,1712.7
2025-08-08 09:32:06,1942.23,2020.88,1918.42,2013.95,156621.75,47.01,1994.78,2252.67,1969.43,-86.9293,-109.5653,22.636,2249.65,1994.78,1739.92
2025-08-09 09:32:06,1926.36,1963.87,1910.73,1951.77,67742.56,43.7,1981.55,2237.71,1966.71,-81.8989,-104.032,22.1331,2215.65,1981.55,1747.45
2025-08-10 09:32:06,2081.52,2090.76,2017.37,2028.79,69822.73,48.54,1973.97,2225.24,1976.26,-70.8803,-97.4017,26.5213,2191.04,1973.97,1756.91
2025-08-11 09:32:06,2146.76,2193.06,2124.54,2171.53,302030.22,56.06,1974.95,2218.01,2006.3,-50.0531,-87.9319,37.8788,2195.35,1974.95,1754.55
2025-08-12 09:32:06,2290.59,2326.46,2280.2,2293.98,407693.13,61.3,1982.63,2212.96,2050.56,-23.397,-75.025,51.628,2234.07,1982.63,1731.19
2025-08-13 09:32:06,2245.79,2289.07,2241.5,2279.17,226334.41,60.36,1988.34,2204.74,2085.73,-3.4274,-60.7054,57.2781,2260.42,1988.34,1716.25
2025-08-14 09:32:06,2160.72,2203.09,2156.13,2194.54,88978.14,55.17,1992.99,2194.71,2102.47,5.5063,-47.4631,52.9694,2275.63,1992.99,1710.35
2025-08-15 09:32:06,2241.87,2266.3,2239.89,2253.67,161221.11,57.9,2002.73,2186.88,2125.73,17.1598,-34.5385,51.6983,2306.42,2002.73,1699.04
2025-08-16 09:32:06,2163.17,2175.64,2143.56,2157.83,107822.07,52.35,2012.49,2179.04,2130.67,18.4491,-23.941,42.3901,2322.87,2012.49,1702.1
2025-08-17 09:32:06,2090.78,2105.69,2058.83,2059.53,190131.68,47.34,2021.69,2171.38,2119.73,11.4074,-16.8713,28.2787,2326.13,2021.69,1717.25
2025-08-18 09:32:06,2008.44,2049.41,1970.41,2021.07,78889.66,45.5,2029.88,2159.28,2104.55,2.6924,-12.9586,15.6509,2324.86,2029.88,1734.91
2025-08-19 09:32:06,1974.0,2002.73,1941.77,2000.2,291264.04,44.49,2040.61,2147.77,2088.49,-5.8312,-11.5331,5.7019,2314.11,2040.61,1767.1
2025-08-20 09:32:06,2110.14,2128.67,2039.0,2054.24,32610.2,47.72,2050.98,2137.9,2083.22,-8.1318,-10.8528,2.721,2309.63,2050.98,1792.32
2025-08-21 09:32:06,2052.11,2059.74,2038.55,2041.52,270527.63,47.03,2058.27,2130.88,2076.81,-10.8564,-10.8535,-0.0028,2307.03,2058.27,1809.51
2025-08-22 09:32:06,2163.68,2180.87,2073.5,2088.22,381832.51,49.91,2069.02,2125.03,2078.56,-9.1419,-10.5112,1.3693,2303.0,2069.02,1835.04
2025-08-23 09:32:06,2132.13,2140.91,2068.19,2068.42,367944.83,48.7,2077.73,2121.03,2077.0,-9.274,-10.2638,0.9898,2297.59,2077.73,1857.87
2025-08-24 09:32:06,2113.25,2132.25,2074.64,2094.16,257826.41,50.38,2084.54,2117.37,2079.64,-7.2184,-9.6547,2.4363,2297.46,2084.54,1871.63
2025-08-25 09:32:06,2188.89,2223.48,2175.98,2204.58,175928.74,56.91,2092.02,2116.21,2098.86,3.2828,-7.0672,10.35,2310.69,2092.02,1873.35
2025-08-26 09:32:06,2149.93,2222.81,2143.52,2205.31,137322.34,56.95,2107.64,2114.61,2115.24,11.531,-3.3476,14.8786,2311.3,2107.64,1903.98
2025-08-27 09:32:06,2139.72,2154.27,2106.17,2143.25,266918.37,52.46,2116.29,2111.46,2119.55,12.9112,-0.0958,13.007,2310.35,2116.29,1922.23
2025-08-28 09:32:06,2149.45,2154.54,2108.49,2148.37,532269.84,52.79,2123.01,2109.53,2123.98,14.2539,2.7741,11.4798,2311.66,2123.01,1934.36
2025-08-29 09:32:06,2165.66,2186.85,2147.16,2167.84,200691.62,54.1,2133.81,2106.89,2130.73,16.6966,5.5586,11.138,2306.03,2133.81,1961.59
2025-08-30 09:32:06,2198.27,2198.62,2132.25,2152.23,217068.83,52.83,2139.98,2105.27,2134.04,17.1748,7.8819,9.293,2305.42,2139.98,1974.54
2025-08-31 09:32:06,2076.44,2130.97,2073.58,2117.1,228210.55,50.0,2137.26,2101.2,2131.43,14.5514,9.2158,5.3356,2302.33,2137.26,1972.2
2025-09-01 09:32:06,2055.61,2147.4,2053.87,2109.39,137730.14,49.37,2128.03,2097.0,2128.04,11.7152,9.7157,1.9995,2276.86,2128.03,1979.21
2025-09-02 09:32:06,2039.79,2055.81,2034.34,2050.54,201566.77,44.77,2116.6,2090.22,2116.12,4.6649,8.7055,-4.0406,2251.72,2116.6,1981.48
2025-09-03 09:32:06,2061.89,2065.92,2034.66,2037.92,430728.07,43.83,2108.77,2084.85,2104.09,-1.9186,6.5807,-8.4993,2243.07,2108.77,1974.47
2025-09-04 09:32:06,2013.34,2049.76,1992.25,2029.8,215536.81,43.19,2097.58,2080.37,2092.66,-7.7026,3.724,-11.4266,2218.34,2097.58,1976.82
